,0,1
1069,[0.16932343 0.16932343 0.16932343 ... 0.22714764 0.22714764 0.22714764],"('DB04894',)"
1070,[0.20285961 0.20285961 0.20285961 ... 0.27029818 0.27029818 0.27029818],"('DB00352',)"
1071,[0.20598292 0.20598292 0.20598292 ... 0.28075323 0.28075323 0.28075323],"('DB00351',)"
1072,[0.1821026 0.1821026 0.1821026 ... 0.2326394 0.2326394 0.2326394],"('DB00357',)"
1073,[0.18791154 0.18791154 0.18791154 ... 0.24679819 0.24679819 0.24679819],"('DB09079',)"
1074,[0.17105904 0.17105904 0.17105904 ... 0.23038065 0.23038065 0.23038065],"('DB06699',)"
1075,[0.18175179 0.18175179 0.18175179 ... 0.24087238 0.24087238 0.24087238],"('DB00293',)"
1076,[0.22877109 0.22877109 0.22877109 ... 0.3085031  0.3085031  0.3085031 ],"('DB00290',)"
1077,[0.18459813 0.18459813 0.18459813 ... 0.24387875 0.24387875 0.24387875],"('DB01108',)"
1078,[0.21345717 0.21345717 0.21345717 ... 0.28572825 0.28572825 0.28572825],"('DB00978',)"
1079,[0.1940454 0.1940454 0.1940454 ... 0.2528743 0.2528743 0.2528743],"('DB06616',)"
1080,[0.1782797  0.1782797  0.1782797  ... 0.24020815 0.24020815 0.24020815],"('DB00970',)"
1081,[0.17533326 0.17533326 0.17533326 ... 0.23461327 0.23461327 0.23461327],"('DB00853',)"
1082,[0.24254271 0.24254271 0.24254271 ... 0.32764256 0.32764256 0.32764256],"('DB08913',)"
1083,[0.17920095 0.17920095 0.17920095 ... 0.22913262 0.22913262 0.22913262],"('DB05260',)"
1084,[0.14604351 0.14604351 0.14604351 ... 0.18220262 0.18220262 0.18220262],"('DB00990',)"
1085,[0.19286835 0.19286835 0.19286835 ... 0.2443462  0.2443462  0.2443462 ],"('DB00992',)"
1086,[0.18027395 0.18027395 0.18027395 ... 0.24159652 0.24159652 0.24159652],"('DB09516',)"
1087,[0.14981863 0.14981863 0.14981863 ... 0.19317064 0.19317064 0.19317064],"('DB00162',)"
1088,[0.15953436 0.15953436 0.15953436 ... 0.20351928 0.20351928 0.20351928],"('DB05015',)"
1089,[0.15213747 0.15213747 0.15213747 ... 0.20481369 0.20481369 0.20481369],"('DB00515',)"
1090,[0.16447553 0.16447553 0.16447553 ... 0.21900192 0.21900192 0.21900192],"('DB06791',)"
1091,[0.1969462  0.1969462  0.1969462  ... 0.26519725 0.26519725 0.26519725],"('DB00366',)"
1092,[0.16786698 0.16786698 0.16786698 ... 0.21654913 0.21654913 0.21654913],"('DB09128',)"
1093,[0.17591304 0.17591304 0.17591304 ... 0.23484424 0.23484424 0.23484424],"('DB00470',)"
1094,[0.15762243 0.15762243 0.15762243 ... 0.21253294 0.21253294 0.21253294],"('DB06690',)"
1095,[0.16826965 0.16826965 0.16826965 ... 0.2219303  0.2219303  0.2219303 ],"('DB06716',)"
1096,[0.16856378 0.16856378 0.16856378 ... 0.19584288 0.19584288 0.19584288],"('DB00737',)"
1097,[0.1802086  0.1802086  0.1802086  ... 0.24105334 0.24105334 0.24105334],"('DB00557',)"
1098,[0.17067811 0.17067811 0.17067811 ... 0.23439497 0.23439497 0.23439497],"('DB00450',)"
1099,[0.16447195 0.16447195 0.16447195 ... 0.21827996 0.21827996 0.21827996],"('DB00653',)"
1100,[0.16380289 0.16380289 0.16380289 ... 0.21619895 0.21619895 0.21619895],"('DB09072',)"
1101,[0.17927842 0.17927842 0.17927842 ... 0.22154117 0.22154117 0.22154117],"('DB00486',)"
1102,[0.15447816 0.15447816 0.15447816 ... 0.1982679  0.1982679  0.1982679 ],"('DB08883',)"
1103,[0.16585854 0.16585854 0.16585854 ... 0.22587645 0.22587645 0.22587645],"('DB08987',)"
1104,[0.20056969 0.20056969 0.20056969 ... 0.27072185 0.27072185 0.27072185],"('DB00405',)"
1105,[0.175883   0.175883   0.175883   ... 0.22968832 0.22968832 0.22968832],"('DB00801',)"
1106,[0.16886118 0.16886118 0.16886118 ... 0.22131082 0.22131082 0.22131082],"('DB04953',)"
1107,[0.18179339 0.18179339 0.18179339 ... 0.24429098 0.24429098 0.24429098],"('DB01235',)"
1108,[0.15408361 0.15408361 0.15408361 ... 0.20321614 0.20321614 0.20321614],"('DB09071',)"
1109,[0.17057782 0.17057782 0.17057782 ... 0.21931356 0.21931356 0.21931356],"('DB00341',)"
1110,[0.17695205 0.17695205 0.17695205 ... 0.23568586 0.23568586 0.23568586],"('DB04842',)"
1111,[0.16903895 0.16903895 0.16903895 ... 0.22374153 0.22374153 0.22374153],"('DB00611',)"
1112,[0.17813322 0.17813322 0.17813322 ... 0.23882014 0.23882014 0.23882014],"('DB00892',)"
1113,[0.18621737 0.18621737 0.18621737 ... 0.24004671 0.24004671 0.24004671],"('DB04844',)"
1114,[0.15593281 0.15593281 0.15593281 ... 0.20927915 0.20927915 0.20927915],"('DB01567',)"
1115,[0.1664505  0.1664505  0.1664505  ... 0.21844521 0.21844521 0.21844521],"('DB01239',)"
1116,[0.18975247 0.18975247 0.18975247 ... 0.2550025  0.2550025  0.2550025 ],"('DB01624',)"
1117,[0.17616484 0.17616484 0.17616484 ... 0.24609035 0.24609035 0.24609035],"('DB00186',)"
1118,[0.1659041 0.1659041 0.1659041 ... 0.22204   0.22204   0.22204  ],"('DB01202',)"
1119,[0.19420674 0.19420674 0.19420674 ... 0.26035678 0.26035678 0.26035678],"('DB01106',)"
1120,[0.1823128  0.1823128  0.1823128  ... 0.23120973 0.23120973 0.23120973],"('DB00962',)"
1121,[0.17444277 0.17444277 0.17444277 ... 0.23706287 0.23706287 0.23706287],"('DB09017',)"
1122,[0.17057511 0.17057511 0.17057511 ... 0.22849748 0.22849748 0.22849748],"('DB00771',)"
1123,[0.18617372 0.18617372 0.18617372 ... 0.24935368 0.24935368 0.24935368],"('DB13872',)"
1124,[0.19811529 0.19811529 0.19811529 ... 0.26314622 0.26314622 0.26314622],"('DB00228',)"
1125,[0.19475502 0.19475502 0.19475502 ... 0.2641177  0.2641177  0.2641177 ],"('DB00494',)"
1126,[0.14382508 0.14382508 0.14382508 ... 0.19289711 0.19289711 0.19289711],"('DB00854',)"
1127,[0.1782718 0.1782718 0.1782718 ... 0.2366601 0.2366601 0.2366601],"('DB01176',)"
1128,[0.1732407  0.1732407  0.1732407  ... 0.23514614 0.23514614 0.23514614],"('DB00273',)"
1129,[0.1817846  0.1817846  0.1817846  ... 0.24079898 0.24079898 0.24079898],"('DB11609',)"
1130,[0.18654189 0.18654189 0.18654189 ... 0.24500963 0.24500963 0.24500963],"('DB00434',)"
1131,[0.18652746 0.18652746 0.18652746 ... 0.25346997 0.25346997 0.25346997],"('DB09117',)"
1132,[0.18966857 0.18966857 0.18966857 ... 0.25699842 0.25699842 0.25699842],"('DB01080',)"
1133,[0.17371008 0.17371008 0.17371008 ... 0.21622878 0.21622878 0.21622878],"('DB01489',)"
1134,[0.15675694 0.15675694 0.15675694 ... 0.20204663 0.20204663 0.20204663],"('DB00189',)"
1135,[0.18762842 0.18762842 0.18762842 ... 0.25256422 0.25256422 0.25256422],"('DB01511',)"
1136,[0.16212854 0.16212854 0.16212854 ... 0.20705411 0.20705411 0.20705411],"('DB12532',)"
1137,[0.18925282 0.18925282 0.18925282 ... 0.25629482 0.25629482 0.25629482],"('DB01623',)"
1138,[0.1876685  0.1876685  0.1876685  ... 0.24979654 0.24979654 0.24979654],"('DB09034',)"
1139,[0.1824882 0.1824882 0.1824882 ... 0.2406928 0.2406928 0.2406928],"('DB00313',)"
1140,[0.17703968 0.17703968 0.17703968 ... 0.23851731 0.23851731 0.23851731],"('DB01377',)"
1141,[0.15482455 0.15482455 0.15482455 ... 0.20606396 0.20606396 0.20606396],"('DB09118',)"
1142,[0.14944679 0.14944679 0.14944679 ... 0.17958638 0.17958638 0.17958638],"('DB01205',)"
1143,[0.16633728 0.16633728 0.16633728 ... 0.22098961 0.22098961 0.22098961],"('DB01403',)"
1144,[0.17108905 0.17108905 0.17108905 ... 0.22317335 0.22317335 0.22317335],"('DB00728',)"
1145,[0.18194386 0.18194386 0.18194386 ... 0.24129403 0.24129403 0.24129403],"('DB00565',)"
1146,[0.19058925 0.19058925 0.19058925 ... 0.25111523 0.25111523 0.25111523],"('DB01245',)"
1147,[0.17731524 0.17731524 0.17731524 ... 0.24021223 0.24021223 0.24021223],"('DB13450',)"
1148,[0.135862   0.135862   0.135862   ... 0.17830515 0.17830515 0.17830515],"('DB01135',)"
1149,[0.18146065 0.18146065 0.18146065 ... 0.23987743 0.23987743 0.23987743],"('DB01226',)"
1150,[0.18498664 0.18498664 0.18498664 ... 0.24653769 0.24653769 0.24653769],"('DB00202',)"
1151,[0.17509867 0.17509867 0.17509867 ... 0.23193261 0.23193261 0.23193261],"('DB01336',)"
1152,[0.14656445 0.14656445 0.14656445 ... 0.18921648 0.18921648 0.18921648],"('DB11156',)"
1153,[0.21136534 0.21136534 0.21136534 ... 0.2840817  0.2840817  0.2840817 ],"('DB06701',)"
1154,[0.16119501 0.16119501 0.16119501 ... 0.2106877  0.2106877  0.2106877 ],"('DB00422',)"
1155,[0.18909684 0.18909684 0.18909684 ... 0.24883881 0.24883881 0.24883881],"('DB01576',)"
1156,[0.18613616 0.18613616 0.18613616 ... 0.24829802 0.24829802 0.24829802],"('DB06723',)"
1157,[0.16013068 0.16013068 0.16013068 ... 0.21307483 0.21307483 0.21307483],"('DB00353',)"
1158,[0.17725885 0.17725885 0.17725885 ... 0.20373204 0.20373204 0.20373204],"('DB00743',)"
1159,[0.17513865 0.17513865 0.17513865 ... 0.23556444 0.23556444 0.23556444],"('DB00196',)"
1160,[0.18068686 0.18068686 0.18068686 ... 0.23620841 0.23620841 0.23620841],"('DB00529',)"
1161,[0.18709204 0.18709204 0.18709204 ... 0.24497455 0.24497455 0.24497455],"('DB06663',)"
1162,[0.20703262 0.20703262 0.20703262 ... 0.23698717 0.23698717 0.23698717],"('DB01169',)"
1163,[0.2021501  0.2021501  0.2021501  ... 0.27161592 0.27161592 0.27161592],"('DB09083',)"
1164,[0.1606347  0.1606347  0.1606347  ... 0.20364657 0.20364657 0.20364657],"('DB00582',)"
1165,[0.1656736  0.1656736  0.1656736  ... 0.22031665 0.22031665 0.22031665],"('DB06603',)"
1166,[0.19145206 0.19145206 0.19145206 ... 0.24911249 0.24911249 0.24911249],"('DB00556',)"
1167,[0.1572707  0.1572707  0.1572707  ... 0.20931014 0.20931014 0.20931014],"('DB01233',)"
1168,[0.13446304 0.13446304 0.13446304 ... 0.18927543 0.18927543 0.18927543],"('DB08864',)"
1169,[0.15787396 0.15787396 0.15787396 ... 0.20990968 0.20990968 0.20990968],"('DB01195',)"
1170,[0.1604769  0.1604769  0.1604769  ... 0.21478501 0.21478501 0.21478501],"('DB00710',)"
1171,[0.16387838 0.16387838 0.16387838 ... 0.22041038 0.22041038 0.22041038],"('DB06788',)"
1172,[0.17327726 0.17327726 0.17327726 ... 0.22436514 0.22436514 0.22436514],"('DB06402',)"
1173,[0.22766477 0.22766477 0.22766477 ... 0.3038655  0.3038655  0.3038655 ],"('DB08903',)"
1174,[0.22707248 0.22707248 0.22707248 ... 0.30631727 0.30631727 0.30631727],"('DB01182',)"
1175,[0.20594636 0.20594636 0.20594636 ... 0.27959982 0.27959982 0.27959982],"('DB00714',)"
1176,[0.15730047 0.15730047 0.15730047 ... 0.20690885 0.20690885 0.20690885],"('DB01167',)"
1177,[0.1889509 0.1889509 0.1889509 ... 0.2541638 0.2541638 0.2541638],"('DB01211',)"
1178,[0.16099432 0.16099432 0.16099432 ... 0.21119884 0.21119884 0.21119884],"('DB09063',)"
1179,[0.20913824 0.20913824 0.20913824 ... 0.27650172 0.27650172 0.27650172],"('DB00903',)"
1180,[0.17353663 0.17353663 0.17353663 ... 0.23250058 0.23250058 0.23250058],"('DB01325',)"
1181,[0.16313657 0.16313657 0.16313657 ... 0.21530747 0.21530747 0.21530747],"('DB00232',)"
1182,[0.1720871  0.1720871  0.1720871  ... 0.22820792 0.22820792 0.22820792],"('DB01035',)"
1183,[0.17440483 0.17440483 0.17440483 ... 0.2336129  0.2336129  0.2336129 ],"('DB01321',)"
1184,[0.15274268 0.15274268 0.15274268 ... 0.1996094  0.1996094  0.1996094 ],"('DB00308',)"
1185,[0.18888497 0.18888497 0.18888497 ... 0.25118366 0.25118366 0.25118366],"('DB01627',)"
1186,[0.15108587 0.15108587 0.15108587 ... 0.19660422 0.19660422 0.19660422],"('DB00314',)"
1187,[0.17123267 0.17123267 0.17123267 ... 0.22149584 0.22149584 0.22149584],"('DB00512',)"
1188,[0.21084934 0.21084934 0.21084934 ... 0.27694443 0.27694443 0.27694443],"('DB09104',)"
1189,[0.22849065 0.22849065 0.22849065 ... 0.30728838 0.30728838 0.30728838],"('DB00781',)"
1190,[0.17214224 0.17214224 0.17214224 ... 0.19879833 0.19879833 0.19879833],"('DB01111',)"
1191,[0.21518311 0.21518311 0.21518311 ... 0.28532568 0.28532568 0.28532568],"('DB00684',)"
1192,[0.21277043 0.21277043 0.21277043 ... 0.28176624 0.28176624 0.28176624],"('DB01082',)"
1193,[0.19178006 0.19178006 0.19178006 ... 0.25109303 0.25109303 0.25109303],"('DB00452',)"
1194,[0.1909191 0.1909191 0.1909191 ... 0.2487374 0.2487374 0.2487374],"('DB03615',)"
1195,[0.1860812 0.1860812 0.1860812 ... 0.2388193 0.2388193 0.2388193],"('DB01172',)"
1196,[0.21801463 0.21801463 0.21801463 ... 0.27831075 0.27831075 0.27831075],"('DB06218',)"
1197,[0.18999428 0.18999428 0.18999428 ... 0.24613276 0.24613276 0.24613276],"('DB00511',)"
1198,[0.17432734 0.17432734 0.17432734 ... 0.22947198 0.22947198 0.22947198],"('DB01092',)"
1199,[0.16913643 0.16913643 0.16913643 ... 0.22197899 0.22197899 0.22197899],"('DB04855',)"
1200,[0.19182307 0.19182307 0.19182307 ... 0.24838656 0.24838656 0.24838656],"('DB00640',)"
1201,[0.16422725 0.16422725 0.16422725 ... 0.21554524 0.21554524 0.21554524],"('DB01078',)"
1202,[0.17488933 0.17488933 0.17488933 ... 0.22752878 0.22752878 0.22752878],"('DB00887',)"
1203,[0.1821371  0.1821371  0.1821371  ... 0.24183401 0.24183401 0.24183401],"('DB01162',)"
1204,[0.19748265 0.19748265 0.19748265 ... 0.2638115  0.2638115  0.2638115 ],"('DB00413',)"
1205,[0.17238986 0.17238986 0.17238986 ... 0.2251018  0.2251018  0.2251018 ],"('DB09039',)"
1206,[0.15082586 0.15082586 0.15082586 ... 0.19591755 0.19591755 0.19591755],"('DB01299',)"
1207,[0.17643791 0.17643791 0.17643791 ... 0.2356424  0.2356424  0.2356424 ],"('DB08811',)"
1208,[0.18345603 0.18345603 0.18345603 ... 0.2426309  0.2426309  0.2426309 ],"('DB00150',)"
1209,[0.18604982 0.18604982 0.18604982 ... 0.24857178 0.24857178 0.24857178],"('DB09040',)"
1210,[0.17386916 0.17386916 0.17386916 ... 0.22705457 0.22705457 0.22705457],"('DB00837',)"
1211,[0.1768651  0.1768651  0.1768651  ... 0.23851553 0.23851553 0.23851553],"('DB09000',)"
1212,[0.16943553 0.16943553 0.16943553 ... 0.2265307  0.2265307  0.2265307 ],"('DB11699',)"
1213,[0.18092084 0.18092084 0.18092084 ... 0.23839593 0.23839593 0.23839593],"('DB01063',)"
1214,[0.17917153 0.17917153 0.17917153 ... 0.23977771 0.23977771 0.23977771],"('DB01608',)"
1215,[0.1716519  0.1716519  0.1716519  ... 0.22990459 0.22990459 0.22990459],"('DB01117',)"
1216,[0.17546502 0.17546502 0.17546502 ... 0.23797336 0.23797336 0.23797336],"('DB01113',)"
1217,[0.1706174  0.1706174  0.1706174  ... 0.22197098 0.22197098 0.22197098],"('DB01599',)"
1218,[0.17279619 0.17279619 0.17279619 ... 0.22557291 0.22557291 0.22557291],"('DB08943',)"
1219,[0.17987874 0.17987874 0.17987874 ... 0.24568805 0.24568805 0.24568805],"('DB01153',)"
1220,[0.18029904 0.18029904 0.18029904 ... 0.24838674 0.24838674 0.24838674],"('DB00257',)"
1221,[0.17396018 0.17396018 0.17396018 ... 0.23813874 0.23813874 0.23813874],"('DB08996',)"
1222,[0.2039839  0.2039839  0.2039839  ... 0.28041008 0.28041008 0.28041008],"('DB01611',)"
1223,[0.17862278 0.17862278 0.17862278 ... 0.24283746 0.24283746 0.24283746],"('DB02959',)"
1224,[0.15491971 0.15491971 0.15491971 ... 0.20231116 0.20231116 0.20231116],"('DB04794',)"
1225,[0.17765033 0.17765033 0.17765033 ... 0.23128289 0.23128289 0.23128289],"('DB00664',)"
1226,[0.18121317 0.18121317 0.18121317 ... 0.24241912 0.24241912 0.24241912],"('DB11633',)"
1227,[0.1761902  0.1761902  0.1761902  ... 0.23459092 0.23459092 0.23459092],"('DB00205',)"
1228,[0.17187485 0.17187485 0.17187485 ... 0.2273784  0.2273784  0.2273784 ],"('DB08895',)"
1229,[0.16383642 0.16383642 0.16383642 ... 0.21622694 0.21622694 0.21622694],"('DB00480',)"
1230,[0.1849823  0.1849823  0.1849823  ... 0.24357158 0.24357158 0.24357158],"('DB11989',)"
1231,[0.17963113 0.17963113 0.17963113 ... 0.23775041 0.23775041 0.23775041],"('DB01206',)"
1232,[0.17153275 0.17153275 0.17153275 ... 0.22673154 0.22673154 0.22673154],"('DB00276',)"
1233,[0.15773973 0.15773973 0.15773973 ... 0.20581082 0.20581082 0.20581082],"('DB00563',)"
1234,[0.18928787 0.18928787 0.18928787 ... 0.25813586 0.25813586 0.25813586],"('DB01590',)"
1235,[0.18747544 0.18747544 0.18747544 ... 0.24907294 0.24907294 0.24907294],"('DB00888',)"
1236,[0.19029084 0.19029084 0.19029084 ... 0.2530868  0.2530868  0.2530868 ],"('DB08908',)"
1237,[0.14321607 0.14321607 0.14321607 ... 0.18636635 0.18636635 0.18636635],"('DB00552',)"
1238,[0.15566984 0.15566984 0.15566984 ... 0.19930369 0.19930369 0.19930369],"('DB00242',)"
1239,[0.17400515 0.17400515 0.17400515 ... 0.22812918 0.22812918 0.22812918],"('DB09073',)"
1240,[0.17832601 0.17832601 0.17832601 ... 0.23102355 0.23102355 0.23102355],"('DB00631',)"
1241,[0.17598096 0.17598096 0.17598096 ... 0.23689917 0.23689917 0.23689917],"('DB00322',)"
1242,[0.178808  0.178808  0.178808  ... 0.2349501 0.2349501 0.2349501],"('DB01423',)"
1243,[0.16902372 0.16902372 0.16902372 ... 0.21812561 0.21812561 0.21812561],"('DB00120',)"
1244,[0.16322114 0.16322114 0.16322114 ... 0.21375066 0.21375066 0.21375066],"('DB00851',)"
1245,[0.16835582 0.16835582 0.16835582 ... 0.22100815 0.22100815 0.22100815],"('DB01101',)"
1246,[0.1732873 0.1732873 0.1732873 ... 0.224237  0.224237  0.224237 ],"('DB00262',)"
1247,[0.1585333  0.1585333  0.1585333  ... 0.20389107 0.20389107 0.20389107],"('DB00260',)"
1248,[0.14782202 0.14782202 0.14782202 ... 0.1947859  0.1947859  0.1947859 ],"('DB01598',)"
1249,[0.19788918 0.19788918 0.19788918 ... 0.24889836 0.24889836 0.24889836],"('DB01622',)"
1250,[0.16502547 0.16502547 0.16502547 ... 0.21684286 0.21684286 0.21684286],"('DB13783',)"
1251,[0.17328236 0.17328236 0.17328236 ... 0.22701368 0.22701368 0.22701368],"('DB00820',)"
1252,[0.17332551 0.17332551 0.17332551 ... 0.23080012 0.23080012 0.23080012],"('DB09272',)"
1253,[0.20272732 0.20272732 0.20272732 ... 0.27122554 0.27122554 0.27122554],"('DB09290',)"
1254,[0.18725139 0.18725139 0.18725139 ... 0.24859512 0.24859512 0.24859512],"('DB01032',)"
1255,[0.1740048  0.1740048  0.1740048  ... 0.23155984 0.23155984 0.23155984],"('DB01577',)"
1256,[0.16730165 0.16730165 0.16730165 ... 0.21618763 0.21618763 0.21618763],"('DB00191',)"
1257,[0.16583914 0.16583914 0.16583914 ... 0.22206146 0.22206146 0.22206146],"('DB09352',)"
1258,[0.16253006 0.16253006 0.16253006 ... 0.21874422 0.21874422 0.21874422],"('DB01255',)"
1259,[0.15848567 0.15848567 0.15848567 ... 0.20728818 0.20728818 0.20728818],"('DB06709',)"
1260,[0.15428212 0.15428212 0.15428212 ... 0.20431715 0.20431715 0.20431715],"('DB09120',)"
1261,[0.18095785 0.18095785 0.18095785 ... 0.22907868 0.22907868 0.22907868],"('DB09198',)"
1262,[0.15138045 0.15138045 0.15138045 ... 0.19844829 0.19844829 0.19844829],"('DB01188',)"
1263,[0.15744525 0.15744525 0.15744525 ... 0.20534936 0.20534936 0.20534936],"('DB09065',)"
1264,[0.17924052 0.17924052 0.17924052 ... 0.23463815 0.23463815 0.23463815],"('DB08873',)"
1265,[0.20182672 0.20182672 0.20182672 ... 0.27338377 0.27338377 0.27338377],"('DB05521',)"
1266,[0.18519095 0.18519095 0.18519095 ... 0.24710244 0.24710244 0.24710244],"('DB00951',)"
1267,[0.1905297 0.1905297 0.1905297 ... 0.2569682 0.2569682 0.2569682],"('DB06413',)"
1268,[0.16824383 0.16824383 0.16824383 ... 0.21395832 0.21395832 0.21395832],"('DB05812',)"
1269,[0.18093598 0.18093598 0.18093598 ... 0.24567273 0.24567273 0.24567273],"('DB09119',)"
1270,[0.17179298 0.17179298 0.17179298 ... 0.23188347 0.23188347 0.23188347],"('DB09291',)"
1271,[0.18852079 0.18852079 0.18852079 ... 0.25062537 0.25062537 0.25062537],"('DB01685',)"
1272,[0.18470126 0.18470126 0.18470126 ... 0.25089702 0.25089702 0.25089702],"('DB00793',)"
1273,[0.17621219 0.17621219 0.17621219 ... 0.23578933 0.23578933 0.23578933],"('DB00362',)"
1274,[0.15266222 0.15266222 0.15266222 ... 0.20164523 0.20164523 0.20164523],"('DB00300',)"
1275,[0.17854622 0.17854622 0.17854622 ... 0.2342023  0.2342023  0.2342023 ],"('DB05219',)"
1276,[0.17553361 0.17553361 0.17553361 ... 0.229806   0.229806   0.229806  ],"('DB02513',)"
1277,[0.16928199 0.16928199 0.16928199 ... 0.22956023 0.22956023 0.22956023],"('DB00251',)"
1278,[0.16720247 0.16720247 0.16720247 ... 0.21858066 0.21858066 0.21858066],"('DB09041',)"
1279,[0.16378453 0.16378453 0.16378453 ... 0.21632716 0.21632716 0.21632716],"('DB00681',)"
1280,[0.16840518 0.16840518 0.16840518 ... 0.2231355  0.2231355  0.2231355 ],"('DB01422',)"
1281,[0.19156918 0.19156918 0.19156918 ... 0.25314024 0.25314024 0.25314024],"('DB00826',)"
1282,[0.19112104 0.19112104 0.19112104 ... 0.25343534 0.25343534 0.25343534],"('DB01243',)"
1283,[0.19748509 0.19748509 0.19748509 ... 0.2590561  0.2590561  0.2590561 ],"('DB01007',)"
1284,[0.17971249 0.17971249 0.17971249 ... 0.23738292 0.23738292 0.23738292],"('DB00677',)"
1285,[0.17670128 0.17670128 0.17670128 ... 0.24045399 0.24045399 0.24045399],"('DB06684',)"
1286,[0.16879982 0.16879982 0.16879982 ... 0.21085235 0.21085235 0.21085235],"('DB01127',)"
1287,[0.16364461 0.16364461 0.16364461 ... 0.21788773 0.21788773 0.21788773],"('DB00400',)"
1288,[0.17298734 0.17298734 0.17298734 ... 0.23257032 0.23257032 0.23257032],"('DB06228',)"
1289,[0.18145913 0.18145913 0.18145913 ... 0.24082595 0.24082595 0.24082595],"('DB00525',)"
1290,[0.17698458 0.17698458 0.17698458 ... 0.23555088 0.23555088 0.23555088],"('DB00646',)"
1291,[0.17442721 0.17442721 0.17442721 ... 0.22997683 0.22997683 0.22997683],"('DB06820',)"
1292,[0.19499767 0.19499767 0.19499767 ... 0.26039445 0.26039445 0.26039445],"('DB08958',)"
1293,[0.17074785 0.17074785 0.17074785 ... 0.23022032 0.23022032 0.23022032],"('DB11586',)"
1294,[0.15614745 0.15614745 0.15614745 ... 0.20657739 0.20657739 0.20657739],"('DB01034',)"
1295,[0.1950793  0.1950793  0.1950793  ... 0.26072913 0.26072913 0.26072913],"('DB00639',)"
1296,[0.15092021 0.15092021 0.15092021 ... 0.1967096  0.1967096  0.1967096 ],"('DB01099',)"
1297,[0.17318626 0.17318626 0.17318626 ... 0.23743507 0.23743507 0.23743507],"('DB01091',)"
1298,[0.18054557 0.18054557 0.18054557 ... 0.22759569 0.22759569 0.22759569],"('DB00520',)"
1299,[0.16136995 0.16136995 0.16136995 ... 0.2131503  0.2131503  0.2131503 ],"('DB03793',)"
1300,[0.17900178 0.17900178 0.17900178 ... 0.2366023  0.2366023  0.2366023 ],"('DB00730',)"
1301,[0.17736247 0.17736247 0.17736247 ... 0.2294716  0.2294716  0.2294716 ],"('DB01141',)"
1302,[0.17503715 0.17503715 0.17503715 ... 0.23101565 0.23101565 0.23101565],"('DB09099',)"
1303,[0.18780178 0.18780178 0.18780178 ... 0.2489211  0.2489211  0.2489211 ],"('DB01093',)"
1304,[0.2105174  0.2105174  0.2105174  ... 0.28201514 0.28201514 0.28201514],"('DB09055',)"
1305,[0.15647    0.15647    0.15647    ... 0.19090962 0.19090962 0.19090962],"('DB06817',)"
1306,[0.17424037 0.17424037 0.17424037 ... 0.22324353 0.22324353 0.22324353],"('DB06212',)"
1307,[0.19063294 0.19063294 0.19063294 ... 0.25551015 0.25551015 0.25551015],"('DB08822',)"
1308,[0.17522673 0.17522673 0.17522673 ... 0.23234603 0.23234603 0.23234603],"('DB09276',)"
1309,[0.1974402  0.1974402  0.1974402  ... 0.26408535 0.26408535 0.26408535],"('DB01144',)"
1310,[0.17961961 0.17961961 0.17961961 ... 0.23331797 0.23331797 0.23331797],"('DB00981',)"
1311,[0.17989428 0.17989428 0.17989428 ... 0.2429924  0.2429924  0.2429924 ],"('DB03128',)"
1312,[0.16801275 0.16801275 0.16801275 ... 0.2244443  0.2244443  0.2244443 ],"('DB03619',)"
1313,[0.15371278 0.15371278 0.15371278 ... 0.19681907 0.19681907 0.19681907],"('DB00035',)"
1314,[0.17886007 0.17886007 0.17886007 ... 0.23819211 0.23819211 0.23819211],"('DB09292',)"
1315,[0.18943182 0.18943182 0.18943182 ... 0.2537517  0.2537517  0.2537517 ],"('DB09279',)"
1316,[0.17602958 0.17602958 0.17602958 ... 0.23299778 0.23299778 0.23299778],"('DB09124',)"
1317,[0.18365571 0.18365571 0.18365571 ... 0.24763018 0.24763018 0.24763018],"('DB00720',)"
1318,[0.18533793 0.18533793 0.18533793 ... 0.2461561  0.2461561  0.2461561 ],"('DB09112',)"
1319,[0.19156772 0.19156772 0.19156772 ... 0.24408123 0.24408123 0.24408123],"('DB09015',)"
1320,[0.16580473 0.16580473 0.16580473 ... 0.20030642 0.20030642 0.20030642],"('DB01133',)"
1321,[0.17149721 0.17149721 0.17149721 ... 0.22582582 0.22582582 0.22582582],"('DB01077',)"
1322,[0.18286344 0.18286344 0.18286344 ... 0.23251188 0.23251188 0.23251188],"('DB08933',)"
1323,[0.19514373 0.19514373 0.19514373 ... 0.24249712 0.24249712 0.24249712],"('DB00594',)"
1324,[0.1615796  0.1615796  0.1615796  ... 0.21686578 0.21686578 0.21686578],"('DB00727',)"
1325,[0.17166686 0.17166686 0.17166686 ... 0.22414538 0.22414538 0.22414538],"('DB00649',)"
1326,[0.16812292 0.16812292 0.16812292 ... 0.2147876  0.2147876  0.2147876 ],"('DB01019',)"
1327,[0.16508287 0.16508287 0.16508287 ... 0.21439996 0.21439996 0.21439996],"('DB00421',)"
1328,[0.1609538 0.1609538 0.1609538 ... 0.2100597 0.2100597 0.2100597],"('DB01273',)"
1329,[0.19156039 0.19156039 0.19156039 ... 0.25372475 0.25372475 0.25372475],"('DB00703',)"
1330,[0.17512456 0.17512456 0.17512456 ... 0.23414135 0.23414135 0.23414135],"('DB09273',)"
1331,[0.17173427 0.17173427 0.17173427 ... 0.22299486 0.22299486 0.22299486],"('DB00742',)"
